_1,_2,_3,_4,_5,_6,_7,_8,_9,_10,_11,_12,_13,_14,_15,_16
601,50,Gabriel Howard,87,Cold Medicine,"Cough, Cold, and Flu",wallet,8,7.99,2024-06-04T17:31:19.000-07:00,Japan,Fukuoka,www.drugstore.com,49857769,1,payment successful
602,2,Jane Smith,71,Sanitary Pads,Feminine Care,internet banking,7,5.99,2024-05-15T00:11:05.000-07:00,Canada,Toronto,www.walmart.com/pharmacy,80031388,1,payment successful
603,5,Emily Davis,112,Anti-Nausea Liquid,Digestive Health and Nausea,wallet,8,8.99,2024-05-10T02:02:57.000-07:00,Germany,Berlin,www.safeway.com/pharmacy,50648676,0,payment method not accepted at merchant
604,17,Charlotte Young,128,Lancets,Diabetes Management,wallet,1,14.99,2024-03-06T15:12:17.000-08:00,Spain,Barcelona,www.walgreens.com,66872084,1,payment successful
605,45,Avery Bailey,115,Blood Pressure Monitor,Home Tests and Monitoring,card,5,29.99,2024-12-05T11:56:55.000-08:00,Germany,Cologne,www.pharmacytimes.com,49388766,1,payment successful
606,15,Isabella Hall,48,Shaving Gel,Shaving and Grooming,card,3,3.49,2024-06-20T18:46:56.000-07:00,Germany,Munich,www.chemistwarehouse.com.au,24982431,1,payment successful
607,10,Lucas Taylor,92,Throat Spray,"Cough, Cold, and Flu",wallet,3,4.99,2024-05-17T20:34:44.000-07:00,Japan,Tokyo,www.alldaychemist.com,90794673,1,payment successful
608,15,Isabella Hall,60,Hearing Aid Dehumidifier,Hearing Devices and Amplifiers,wallet,6,600.0,2024-12-25T16:08:54.000-08:00,Germany,Munich,www.iherb.com,14151341,1,payment successful
609,15,Isabella Hall,4,Allergy Relief Eye Drops,Eye Care,wallet,8,7.99,2024-12-19T05:41:49.000-08:00,Germany,Munich,www.pillpack.com,74889466,1,payment successful
610,50,Gabriel Howard,20,Interdental Brushes,Oral Care,card,1,4.49,2024-05-05T11:36:25.000-07:00,Japan,Fukuoka,www.mysmartpharmacy.com,43556888,1,payment successful
611,43,Sofia Bell,130,Knee Brace,Supports and Braces,wallet,1,15.99,2024-06-10T05:14:14.000-07:00,United Kingdom,Leeds,www.walgreens.com,85810802,1,payment successful
612,25,Grace Carter,76,Body Wash,Bath and Body,wallet,3,5.99,2024-11-22T14:25:46.000-08:00,Germany,Frankfurt,www.alldaychemist.com,62920361,1,payment successful
613,30,Matthew Phillips,37,Foot Balm,Foot Care,card,6,9.99,2024-03-07T17:12:21.000-08:00,Japan,Kyoto,www.britishpharmacy.co.uk,41713466,1,payment successful
614,48,Luke Richardson,42,Razor,Shaving and Grooming,wallet,6,5.99,2024-10-31T23:09:53.000-07:00,Italy,Florence,www.chemistdirect.co.uk,17968994,1,payment successful
615,41,Abigail Cook,134,Back Support Belt,Supports and Braces,wallet,3,19.99,2024-03-23T23:58:01.000-07:00,United States of America,Phoenix,www.safeway.com/pharmacy,65593959,1,payment successful
616,37,Lily Sanchez,90,Nasal Decongestant,"Cough, Cold, and Flu",wallet,8,6.99,2024-12-08T06:34:43.000-08:00,Spain,Valencia,www.1mg.com,25863955,1,payment successful
617,15,Isabella Hall,95,Vapor Inhaler,"Cough, Cold, and Flu",internet banking,8,4.49,2024-05-22T08:41:33.000-07:00,Germany,Munich,www.chemistwarehouse.com.au,61497666,1,payment successful
618,50,Gabriel Howard,134,Back Support Belt,Supports and Braces,internet banking,2,19.99,2024-12-17T14:24:51.000-08:00,Japan,Fukuoka,www.goodrx.com,62865953,1,payment successful
619,3,Alice Johnson,108,Digestive Enzymes,Digestive Health and Nausea,card,5,14.99,2024-01-06T13:32:15.000-08:00,United Kingdom,London,www.alldaychemist.com,15625430,1,payment successful
620,23,Evelyn Gonzalez,61,Sunscreen Lotion,Sun Care,wallet,4,15.99,2024-08-15T07:35:15.000-07:00,United Kingdom,Birmingham,www.britishpharmacy.co.uk,78525476,1,payment successful
621,46,Dylan Rivera,7,Lens Wipes,Eye Care,wallet,6,11.99,2024-02-24T19:53:07.000-08:00,France,Nice,www.riteaid.com,13760830,0,insufficient funds
622,8,James Anderson,76,Body Wash,Bath and Body,wallet,4,5.99,2024-05-29T13:47:32.000-07:00,Italy,Rome,www.healthmart.com,17060341,1,payment successful
623,37,Lily Sanchez,134,Back Support Belt,Supports and Braces,wallet,8,19.99,2024-03-05T15:33:04.000-08:00,Spain,Valencia,www.drugstore.com,28091580,1,payment successful
624,11,Mia Harris,43,Aftershave,Shaving and Grooming,wallet,9,4.99,2024-12-30T20:45:19.000-08:00,United States of America,Los Angeles,www.riteaid.com,65276705,1,payment successful
625,9,Olivia Thomas,123,Eczema Relief Cream,Skin Ailments,wallet,3,9.99,2024-08-01T21:30:09.000-07:00,Netherlands,Amsterdam,www.alldaychemist.com,23307039,1,payment successful
626,39,Zoe Rogers,33,Foot Spray,Foot Care,card,6,7.49,2024-08-03T20:34:37.000-07:00,Netherlands,The Hague,www.walgreens.com,41949393,1,payment successful
627,20,Benjamin Green,30,Leave-in Conditioner,Hair Care,wallet,7,7.49,2024-09-30T11:40:05.000-07:00,Japan,Osaka,www.cvs.com,53935682,1,payment successful
628,14,Liam Walker,122,Skin Rash Cream,Skin Ailments,card,8,7.99,2024-04-16T15:52:46.000-07:00,Australia,Melbourne,www.walgreens.com,54889179,1,payment successful
629,4,Michael Brown,9,Contact Lens Disinfecting Solution,Eye Care,wallet,6,22.99,2024-12-28T15:12:25.000-08:00,Australia,Sydney,www.cvs.com,24806137,1,payment successful
630,40,Logan Reed,130,Knee Brace,Supports and Braces,wallet,2,15.99,2024-12-29T14:16:36.000-08:00,Japan,Nagoya,www.healthmart.com,66065633,1,payment successful
631,39,Zoe Rogers,118,Cholesterol Test Kit,Home Tests and Monitoring,card,8,19.99,2024-11-13T13:37:12.000-08:00,Netherlands,The Hague,www.britishpharmacy.co.uk,57283972,1,payment successful
632,2,Jane Smith,43,Aftershave,Shaving and Grooming,internet banking,4,4.99,2024-04-01T16:07:09.000-07:00,Canada,Toronto,www.pharmacytimes.com,52689012,0,insufficient credit
633,8,James Anderson,66,Adult Diapers,Incontinence,wallet,5,12.99,2024-03-05T15:18:44.000-08:00,Italy,Rome,www.pillpack.com,98856985,1,payment successful
634,6,David Wilson,80,Shower Gel,Bath and Body,card,8,4.99,2024-12-19T23:20:02.000-08:00,France,Paris,www.drugstore.com,88790136,1,payment successful
635,32,Aiden Parker,20,Interdental Brushes,Oral Care,card,6,4.49,2024-11-13T18:52:22.000-08:00,Canada,Calgary,www.walgreens.com,45598985,1,payment successful
636,14,Liam Walker,52,Hearing Amplifier,Hearing Devices and Amplifiers,wallet,4,520.0,2024-09-07T01:48:43.000-07:00,Australia,Melbourne,www.walgreens.com,82961353,1,payment successful
637,32,Aiden Parker,49,Pre-Shave Oil,Shaving and Grooming,wallet,1,8.99,2024-12-06T15:56:01.000-08:00,Canada,Calgary,www.medicalnewstoday.com/pharmacy,96954880,0,bank refused to authorize transaction
638,37,Lily Sanchez,71,Sanitary Pads,Feminine Care,wallet,9,5.99,2024-12-06T13:47:28.000-08:00,Spain,Valencia,www.iherb.com,35209445,1,payment successful
639,30,Matthew Phillips,66,Adult Diapers,Incontinence,wallet,7,12.99,2024-04-23T17:56:55.000-07:00,Japan,Kyoto,www.chemistdirect.co.uk,55583474,1,payment successful
640,11,Mia Harris,83,Throat Lozenges,"Ear, Nose, and Throat Care",upi,2,5.99,2024-08-29T00:30:05.000-07:00,United States of America,Los Angeles,www.walmart.com/pharmacy,37125824,1,payment successful
641,36,----////----,66,Adult Diapers,----////----,card,1,12.99,2024-01-02T22:49:19.000-08:00,"",Toulouse,www.walgreens.com,21244303,1,XXXXXXXX
642,31,Ella Campbell,66,Adult Diapers,Incontinence,card,1,12.99,2024-05-08T14:31:58.000-07:00,United States of America,Houston,www.britishpharmacy.co.uk,12729298,1,payment successful
643,46,Dylan Rivera,22,Conditioner,Hair Care,card,9,6.99,2024-05-14T12:33:48.000-07:00,France,Nice,www.walgreens.com,92415789,1,payment successful
644,30,Matthew Phillips,54,Hearing Aid Cleaning Kit,Hearing Devices and Amplifiers,wallet,2,540.0,2024-08-04T05:54:39.000-07:00,Japan,Kyoto,www.cvs.com,77520143,1,payment successful
645,38,Mason Morris,1,Redness Eye Drops,Eye Care,wallet,7,6.3,2024-05-29T22:05:24.000-07:00,Italy,Turin,www.mysmartpharmacy.com,75908559,1,payment successful
646,34,Jack Edwards,21,Shampoo,Hair Care,wallet,7,5.99,2024-12-27T12:04:30.000-08:00,Australia,Perth,www.walmart.com/pharmacy,26482571,1,payment successful
647,37,Lily Sanchez,57,Hearing Aid Wax Guards,Hearing Devices and Amplifiers,card,4,570.0,2024-12-18T15:34:58.000-08:00,Spain,Valencia,www.1mg.com,26075011,1,payment successful
648,50,Gabriel Howard,85,Sinus Rinse,"Ear, Nose, and Throat Care",card,1,9.99,2024-12-14T07:09:52.000-08:00,Japan,Fukuoka,www.alldaychemist.com,54209825,1,payment successful
649,4,Michael Brown,108,Digestive Enzymes,Digestive Health and Nausea,wallet,1,14.99,2024-07-27T20:54:39.000-07:00,Australia,Sydney,www.walgreens.com,72120905,1,payment successful
650,29,Aria Turner,133,Elbow Support,Supports and Braces,wallet,2,11.99,2024-03-31T01:21:13.000-07:00,Netherlands,Utrecht,www.expresspharmacy.co.uk,15896354,1,payment successful
651,41,Abigail Cook,53,Hearing Aid Batteries,Hearing Devices and Amplifiers,card,8,530.0,2024-05-10T00:36:08.000-07:00,United States of America,Phoenix,www.walgreens.com,13749603,1,payment successful
652,7,Sophia Martinez,10,Contact Lens Case,Eye Care,internet banking,2,16.0,2024-12-02T20:00:05.000-08:00,Spain,Madrid,www.cvs.com,15378022,1,payment successful
653,32,Aiden Parker,136,Finger Splint,Supports and Braces,card,3,6.99,2024-02-24T12:55:30.000-08:00,Canada,Calgary,www.walgreens.com,68202548,1,payment successful
654,11,Mia Harris,41,Shaving Cream,Shaving and Grooming,card,4,3.99,2024-06-23T16:52:40.000-07:00,United States of America,Los Angeles,www.drugstore.com,36262314,1,payment successful
655,19,Amelia Scott,52,Hearing Amplifier,Hearing Devices and Amplifiers,internet banking,7,520.0,2024-01-07T00:15:33.000-08:00,Netherlands,Rotterdam,www.expresspharmacy.co.uk,43873440,1,payment successful
656,20,Benjamin Green,82,Nasal Spray,"Ear, Nose, and Throat Care",card,8,7.99,2024-07-09T15:17:22.000-07:00,Japan,Osaka,www.walgreens.com,85795750,1,payment successful
657,39,Zoe Rogers,7,Lens Wipes,Eye Care,wallet,5,11.99,2024-06-29T10:51:45.000-07:00,Netherlands,The Hague,www.cvs.com,47132444,1,payment successful
658,41,Abigail Cook,2,Lubricating Eye Drops,Eye Care,upi,1,9.99,2024-12-08T15:15:46.000-08:00,United States of America,Phoenix,www.healthmart.com,13405293,1,payment successful
659,31,Ella Campbell,99,Pain Relief Gel,Pain Relief and Management,wallet,1,11.99,2024-11-02T09:44:45.000-07:00,United States of America,Houston,www.mysmartpharmacy.com,81486448,1,payment successful
660,39,Zoe Rogers,19,Orthodontic Wax,Oral Care,upi,7,1.99,2024-12-09T10:21:47.000-08:00,Netherlands,The Hague,www.chemistwarehouse.com.au,79986211,1,payment successful
661,2,Jane Smith,127,Insulin Syringes,Diabetes Management,card,8,19.99,2024-06-24T01:38:14.000-07:00,Canada,Toronto,www.cvs.com,67959049,1,payment successful
662,34,Jack Edwards,113,Stool Softener,Digestive Health and Nausea,upi,8,5.99,2024-08-20T12:06:48.000-07:00,Australia,Perth,www.walgreens.com,84501613,1,payment successful
663,8,James Anderson,17,Dental Picks,Oral Care,wallet,1,3.99,2024-12-01T22:24:57.000-08:00,Italy,Rome,www.expresspharmacy.co.uk,27305511,1,payment successful
664,44,Jackson Murphy,109,Probiotics,Digestive Health and Nausea,card,9,19.99,2024-12-05T18:58:46.000-08:00,Australia,Adelaide,www.1mg.com,59299815,1,payment successful
665,47,Madison Cooper,141,Heel Cups,Supports and Braces,wallet,3,7.99,2024-04-07T19:20:13.000-07:00,Spain,Bilbao,www.britishpharmacy.co.uk,45485745,1,payment successful
666,19,Amelia Scott,25,Hair Mousse,Hair Care,wallet,5,8.99,2024-12-24T18:36:45.000-08:00,Netherlands,Rotterdam,www.alldaychemist.com,48084009,1,payment successful
667,1,John Doe,50,Mustache Wax,Shaving and Grooming,card,5,5.49,2024-02-03T21:08:51.000-08:00,United States of America,New York,www.goodrx.com,42795695,0,payment method not accepted at merchant
668,23,Evelyn Gonzalez,142,Arch Support,Supports and Braces,card,6,6.99,2024-02-25T17:20:13.000-08:00,United Kingdom,Birmingham,www.pillpack.com,91434845,1,payment successful
669,43,Sofia Bell,67,Incontinence Pads,Incontinence,wallet,9,8.99,2024-12-27T16:51:50.000-08:00,United Kingdom,Leeds,www.safeway.com/pharmacy,71201648,1,payment successful
670,34,Jack Edwards,37,Foot Balm,Foot Care,card,7,9.99,2024-08-30T09:56:02.000-07:00,Australia,Perth,www.britishpharmacy.co.uk,83918111,1,payment successful
671,43,Sofia Bell,14,Dental Floss,Oral Care,wallet,5,2.79,2024-08-06T02:44:41.000-07:00,United Kingdom,Leeds,www.chemistdirect.co.uk,89809743,1,payment successful
672,8,James Anderson,92,Throat Spray,"Cough, Cold, and Flu",card,9,4.99,2024-10-17T11:11:57.000-07:00,Italy,Rome,www.pharmacytimes.com,31133102,1,payment successful
673,44,Jackson Murphy,127,Insulin Syringes,Diabetes Management,wallet,7,19.99,2024-05-31T08:35:18.000-07:00,Australia,Adelaide,www.chemistwarehouse.com.au,40310454,1,payment successful
674,23,Evelyn Gonzalez,106,Antibiotic Ointment,First Aid,wallet,6,6.99,2024-07-09T16:56:48.000-07:00,United Kingdom,Birmingham,www.goodrx.com,97579363,1,payment successful
675,44,Jackson Murphy,149,Shoulder Immobilizer,Supports and Braces,wallet,3,18.99,2024-09-28T05:45:46.000-07:00,Australia,Adelaide,www.healthmart.com,62298886,1,payment successful
676,25,Grace Carter,80,Shower Gel,Bath and Body,wallet,5,4.99,2024-01-17T06:04:22.000-08:00,Germany,Frankfurt,www.walgreens.com,19052819,1,payment successful
677,19,Amelia Scott,129,Glucose Tablets,Diabetes Management,upi,2,4.99,2024-12-30T18:36:54.000-08:00,Netherlands,Rotterdam,www.alldaychemist.com,85719318,1,payment successful
678,42,Elijah Morgan,135,Shoulder Support,Supports and Braces,wallet,9,14.99,2024-03-21T15:19:37.000-07:00,Canada,Ottawa,www.britishpharmacy.co.uk,44873388,1,payment successful
679,5,Emily Davis,54,Hearing Aid Cleaning Kit,Hearing Devices and Amplifiers,card,6,540.0,2024-03-31T19:45:20.000-07:00,Germany,Berlin,www.drugstore.com,75923475,1,payment successful
680,36,Samuel Stewart,122,Skin Rash Cream,Skin Ailments,card,1,7.99,2024-01-05T16:37:08.000-08:00,France,Toulouse,www.britishpharmacy.co.uk,92840806,1,payment successful
681,31,Ella Campbell,78,Body Scrub,Bath and Body,wallet,8,7.99,2024-02-20T03:26:43.000-08:00,United States of America,Houston,www.expresspharmacy.co.uk,24959646,1,payment successful
682,39,Zoe Rogers,79,Body Butter,Bath and Body,card,5,8.99,2024-01-07T23:18:53.000-08:00,Netherlands,The Hague,www.cvs.com,97569509,1,payment successful
683,29,Aria Turner,58,Hearing Aid Tubing,Hearing Devices and Amplifiers,wallet,4,580.0,2024-05-06T01:59:42.000-07:00,Netherlands,Utrecht,www.walgreens.com,20001916,1,payment successful
684,43,Sofia Bell,57,Hearing Aid Wax Guards,Hearing Devices and Amplifiers,card,2,570.0,2024-01-05T19:56:23.000-08:00,United Kingdom,Leeds,www.walmart.com/pharmacy,79398682,1,payment successful
685,21,Harper Adams,67,Incontinence Pads,Incontinence,card,9,8.99,2024-10-28T10:09:21.000-07:00,United States of America,Chicago,www.chemistdirect.co.uk,75080027,1,payment successful
686,10,Lucas Taylor,123,Eczema Relief Cream,Skin Ailments,wallet,8,9.99,2024-01-19T06:31:16.000-08:00,Japan,Tokyo,www.britishpharmacy.co.uk,50123916,1,payment successful
687,45,Avery Bailey,50,Mustache Wax,Shaving and Grooming,internet banking,1,5.49,2024-09-06T02:36:47.000-07:00,Germany,Cologne,www.drugstore.com,95790897,1,payment successful
688,50,Gabriel Howard,122,Skin Rash Cream,Skin Ailments,card,1,7.99,2024-01-30T10:06:10.000-08:00,Japan,Fukuoka,www.alldaychemist.com,19357178,1,payment successful
689,8,James Anderson,119,Nicotine Gum,Stop Smoking,internet banking,8,24.99,2024-03-18T08:09:11.000-07:00,Italy,Rome,www.walgreens.com,47299451,1,payment successful
690,12,Ethan Clark,56,Hearing Aid Drying Box,Hearing Devices and Amplifiers,wallet,1,560.0,2024-09-01T21:03:45.000-07:00,Canada,Vancouver,www.amazon.com/pharmacy,68378572,0,insufficient credit
691,30,Matthew Phillips,60,Hearing Aid Dehumidifier,Hearing Devices and Amplifiers,card,8,600.0,2024-06-24T18:37:00.000-07:00,Japan,Kyoto,www.chemistdirect.co.uk,18349950,1,payment successful
692,8,James Anderson,109,Probiotics,Digestive Health and Nausea,card,1,19.99,2024-06-13T18:21:34.000-07:00,Italy,Rome,www.britishpharmacy.co.uk,86585258,1,payment successful
693,36,Samuel Stewart,117,Ovulation Test,Home Tests and Monitoring,upi,6,14.99,2024-12-01T20:29:06.000-08:00,France,Toulouse,www.amazon.com/pharmacy,57091192,1,payment successful
694,35,Chloe Collins,114,Pregnancy Test,Home Tests and Monitoring,wallet,8,12.99,2024-09-15T23:08:17.000-07:00,Germany,Hamburg,www.expresspharmacy.co.uk,19707999,1,payment successful
695,34,Jack Edwards,103,Gauze Pads,First Aid,card,8,4.99,2024-03-17T03:17:38.000-07:00,Australia,Perth,www.safeway.com/pharmacy,60548478,1,payment successful
696,14,Liam Walker,132,Wrist Brace,Supports and Braces,wallet,3,10.99,2024-02-13T20:18:59.000-08:00,Australia,Melbourne,www.medicalnewstoday.com/pharmacy,64703645,1,payment successful
697,30,Matthew Phillips,77,Body Lotion,Bath and Body,wallet,4,6.99,2024-02-03T07:42:50.000-08:00,Japan,Kyoto,www.pharmacytimes.com,58926385,1,payment successful
698,3,Alice Johnson,48,Shaving Gel,Shaving and Grooming,card,3,3.49,2024-09-08T08:10:09.000-07:00,United Kingdom,London,www.walgreens.com,73684810,1,payment successful
699,28,Sebastian Roberts,31,Foot Cream,Foot Care,card,5,8.99,2024-10-04T17:39:06.000-07:00,Italy,Naples,www.drugstore.com,81372525,1,payment successful
700,42,Elijah Morgan,79,Body Butter,Bath and Body,card,1,8.99,2024-08-12T17:22:05.000-07:00,Canada,Ottawa,www.amazon.com/pharmacy,86640216,1,payment successful
701,45,Avery Bailey,119,Nicotine Gum,Stop Smoking,card,2,24.99,2024-12-06T00:45:56.000-08:00,Germany,Cologne,www.medicalnewstoday.com/pharmacy,82518391,1,payment successful
702,44,"",11,Toothpaste,----////----,card,4,2.99,2024-03-21T01:33:33.000-07:00,XXXXXXXX,Adelaide,www.walgreens.com,52616658,1,ROGUEROGUE
703,4,Michael Brown,109,Probiotics,Digestive Health and Nausea,wallet,1,19.99,2024-01-14T01:42:41.000-08:00,Australia,Sydney,www.pharmacytimes.com,59370732,1,payment successful
704,10,Lucas Taylor,95,Vapor Inhaler,"Cough, Cold, and Flu",wallet,7,4.49,2024-06-26T23:32:30.000-07:00,Japan,Tokyo,www.alldaychemist.com,72429089,1,payment successful
705,23,Evelyn Gonzalez,108,Digestive Enzymes,Digestive Health and Nausea,upi,8,14.99,2024-07-16T20:40:05.000-07:00,United Kingdom,Birmingham,www.walgreens.com,98607275,1,payment successful
706,24,Daniel Nelson,56,Hearing Aid Drying Box,Hearing Devices and Amplifiers,card,6,560.0,2024-10-31T06:22:56.000-07:00,Australia,Brisbane,www.walgreens.com,12229444,1,payment successful
707,33,Scarlett Evans,82,Nasal Spray,"Ear, Nose, and Throat Care",wallet,8,7.99,2024-12-20T17:29:56.000-08:00,United Kingdom,Liverpool,www.healthmart.com,54587399,1,payment successful
708,12,Ethan Clark,71,Sanitary Pads,Feminine Care,wallet,2,5.99,2024-08-10T14:22:04.000-07:00,Canada,Vancouver,www.1mg.com,86634880,1,payment successful
709,1,John Doe,93,Cough Suppressant,"Cough, Cold, and Flu",wallet,4,7.49,2024-01-18T10:43:43.000-08:00,United States of America,New York,www.walmart.com/pharmacy,15473534,1,payment successful
710,49,Hannah Cox,85,Sinus Rinse,"Ear, Nose, and Throat Care",internet banking,5,9.99,2024-11-25T04:56:49.000-08:00,Netherlands,Eindhoven,www.medicalnewstoday.com/pharmacy,51125255,1,payment successful
711,47,Madison Cooper,5,Eye Patch,Eye Care,internet banking,4,6.99,2024-12-19T22:05:31.000-08:00,Spain,Bilbao,www.mysmartpharmacy.com,61896490,1,payment successful
712,37,Lily Sanchez,119,Nicotine Gum,Stop Smoking,card,7,24.99,2024-08-23T06:34:15.000-07:00,Spain,Valencia,www.pharmacytimes.com,75044759,1,payment successful
713,20,Benjamin Green,142,Arch Support,Supports and Braces,wallet,6,6.99,2024-12-04T16:52:29.000-08:00,Japan,Osaka,www.medicalnewstoday.com/pharmacy,83098354,1,payment successful
714,8,James Anderson,10,Contact Lens Case,Eye Care,wallet,2,16.0,2024-12-23T21:11:22.000-08:00,Italy,Rome,www.riteaid.com,50597286,1,payment successful
715,2,Jane Smith,142,Arch Support,Supports and Braces,card,4,6.99,2024-04-28T03:42:25.000-07:00,Canada,Toronto,www.1mg.com,90603322,1,payment successful
716,14,Liam Walker,25,Hair Mousse,Hair Care,card,6,8.99,2024-08-03T03:30:33.000-07:00,Australia,Melbourne,www.goodrx.com,79393727,1,payment successful
717,29,Aria Turner,96,Pain Relief Cream,Pain Relief and Management,wallet,3,12.99,2024-09-27T18:38:24.000-07:00,Netherlands,Utrecht,www.pillpack.com,64914327,1,payment successful
718,24,Daniel Nelson,133,Elbow Support,Supports and Braces,wallet,5,11.99,2024-11-28T09:56:08.000-08:00,Australia,Brisbane,www.1mg.com,28504963,0,payment method not accepted at merchant
719,4,Michael Brown,112,Anti-Nausea Liquid,Digestive Health and Nausea,card,6,8.99,2024-09-22T14:57:40.000-07:00,Australia,Sydney,www.cvs.com,22268009,1,payment successful
720,34,Jack Edwards,19,Orthodontic Wax,Oral Care,wallet,2,1.99,2024-04-27T13:43:48.000-07:00,Australia,Perth,www.riteaid.com,65826063,1,payment successful
721,29,Aria Turner,142,Arch Support,Supports and Braces,wallet,8,6.99,2024-02-01T08:32:03.000-08:00,Netherlands,Utrecht,www.drugstore.com,36800397,1,payment successful
722,39,Zoe Rogers,71,Sanitary Pads,Feminine Care,card,8,5.99,2024-05-20T05:21:46.000-07:00,Netherlands,The Hague,www.amazon.com/pharmacy,77970383,1,payment successful
723,42,Elijah Morgan,53,Hearing Aid Batteries,Hearing Devices and Amplifiers,wallet,7,530.0,2024-03-31T19:32:02.000-07:00,Canada,Ottawa,www.mysmartpharmacy.com,61843468,1,payment successful
724,38,Mason Morris,115,Blood Pressure Monitor,Home Tests and Monitoring,wallet,1,29.99,2024-10-19T15:45:29.000-07:00,Italy,Turin,www.britishpharmacy.co.uk,93054771,1,payment successful
725,12,Ethan Clark,34,Foot Scrub,Foot Care,wallet,6,6.99,2024-03-09T06:29:34.000-08:00,Canada,Vancouver,www.goodrx.com,70448528,1,payment successful
726,9,Olivia Thomas,52,Hearing Amplifier,Hearing Devices and Amplifiers,wallet,8,520.0,2024-01-07T09:20:18.000-08:00,Netherlands,Amsterdam,www.expresspharmacy.co.uk,28067518,1,payment successful
727,34,Jack Edwards,143,Plantar Fasciitis Sleeve,Supports and Braces,internet banking,9,11.99,2024-10-08T01:04:09.000-07:00,Australia,Perth,www.pharmacytimes.com,63858114,0,bank refused to authorize transaction
728,36,Samuel Stewart,134,Back Support Belt,Supports and Braces,upi,1,19.99,2024-02-27T12:20:08.000-08:00,France,Toulouse,www.medicalnewstoday.com/pharmacy,39694800,1,payment successful
729,19,Amelia Scott,92,Throat Spray,"Cough, Cold, and Flu",upi,4,4.99,2024-12-26T16:02:20.000-08:00,Netherlands,Rotterdam,www.pillpack.com,20253200,1,payment successful
730,31,Ella Campbell,34,Foot Scrub,Foot Care,wallet,6,6.99,2024-01-05T08:50:48.000-08:00,United States of America,Houston,www.expresspharmacy.co.uk,77773038,1,payment successful
731,17,Charlotte Young,104,First Aid Tape,First Aid,card,4,1.99,2024-11-02T03:23:02.000-07:00,Spain,Barcelona,www.walmart.com/pharmacy,14636480,1,payment successful
732,11,Mia Harris,71,Sanitary Pads,Feminine Care,card,1,5.99,2024-03-24T03:20:59.000-07:00,United States of America,Los Angeles,www.walgreens.com,82289908,1,payment successful
733,2,Jane Smith,74,Menstrual Cup,Feminine Care,card,4,19.99,2024-11-12T17:42:37.000-08:00,Canada,Toronto,www.expresspharmacy.co.uk,14672075,1,payment successful
734,43,Sofia Bell,2,Lubricating Eye Drops,Eye Care,wallet,6,9.99,2024-02-23T04:55:00.000-08:00,United Kingdom,Leeds,www.mysmartpharmacy.com,63556688,1,payment successful
735,17,Charlotte Young,67,Incontinence Pads,Incontinence,card,7,8.99,2024-01-15T04:09:25.000-08:00,Spain,Barcelona,www.mysmartpharmacy.com,54932895,1,payment successful
736,47,Madison Cooper,136,Finger Splint,Supports and Braces,wallet,8,6.99,2024-12-01T13:23:04.000-08:00,Spain,Bilbao,www.cvs.com,50927267,1,payment successful
737,15,Isabella Hall,44,Beard Oil,Shaving and Grooming,wallet,2,6.99,2024-07-27T19:52:48.000-07:00,Germany,Munich,www.walgreens.com,82878440,0,insufficient funds
738,42,Elijah Morgan,60,Hearing Aid Dehumidifier,Hearing Devices and Amplifiers,card,3,600.0,2024-08-02T07:33:39.000-07:00,Canada,Ottawa,www.mysmartpharmacy.com,49511149,1,payment successful
739,8,James Anderson,17,Dental Picks,Oral Care,wallet,2,3.99,2024-12-13T21:16:47.000-08:00,Italy,Rome,www.drugstore.com,99407775,1,payment successful
740,12,Ethan Clark,83,Throat Lozenges,"Ear, Nose, and Throat Care",card,5,5.99,2024-02-20T10:40:48.000-08:00,Canada,Vancouver,www.walgreens.com,56967339,1,payment successful
741,48,Luke Richardson,55,Hearing Aid Domes,Hearing Devices and Amplifiers,wallet,7,550.0,2024-11-17T08:38:40.000-08:00,Italy,Florence,www.walgreens.com,49959201,1,payment successful
742,8,James Anderson,33,Foot Spray,Foot Care,wallet,5,7.49,2024-08-17T18:29:03.000-07:00,Italy,Rome,www.healthmart.com,56358379,0,insufficient credit
743,21,Harper Adams,97,Pain Relief Patch,Pain Relief and Management,card,7,14.99,2024-12-09T13:40:12.000-08:00,United States of America,Chicago,www.healthmart.com,15787171,1,payment successful
744,16,Noah Allen,138,Calf Support,Supports and Braces,card,5,9.99,2024-04-16T08:15:17.000-07:00,France,Lyon,www.riteaid.com,89050404,1,payment successful
745,46,Dylan Rivera,84,Ear Wax Removal Kit,"Ear, Nose, and Throat Care",wallet,2,12.99,2024-12-03T16:54:29.000-08:00,France,Nice,www.mysmartpharmacy.com,67716383,0,bank refused to authorize transaction
746,14,Liam Walker,4,Allergy Relief Eye Drops,Eye Care,wallet,1,7.99,2024-12-24T06:06:20.000-08:00,Australia,Melbourne,www.medicalnewstoday.com/pharmacy,72473653,0,insufficient funds
747,24,Daniel Nelson,39,Foot Deodorant,Foot Care,wallet,7,6.49,2024-10-02T20:02:38.000-07:00,Australia,Brisbane,www.pharmacytimes.com,39587469,1,payment successful
748,31,Ella Campbell,26,Hair Serum,Hair Care,card,6,9.99,2024-12-02T02:29:42.000-08:00,United States of America,Houston,www.goodrx.com,11285629,1,payment successful
749,29,Aria Turner,85,Sinus Rinse,"Ear, Nose, and Throat Care",card,3,9.99,2024-03-20T05:37:16.000-07:00,Netherlands,Utrecht,www.drugstore.com,98953639,1,payment successful
